datetime,Global_active_power,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Temperature,Humidity,season
2007-07-04 5:00,13.886,62.8,0,10,0,54,88,summer
2007-07-04 6:00,40.18,176.8,0,64,77,54,88,summer
2007-07-04 7:00,167.272,713.0,0,1245,1038,55,82,summer
2007-07-04 8:00,79.156,327.6,0,34,1052,57,82,summer
2007-07-04 9:00,75.706,313.6,0,0,1049,59,72,summer
2007-07-04 10:00,24.474,108.6,0,29,177,61,68,summer
2007-07-04 11:00,16.666,81.4,0,69,0,63,68,summer
2007-07-04 12:00,14.706,70.6,0,24,0,63,68,summer
2007-07-04 13:00,12.622,56.4,0,0,0,66,52,summer
2007-07-04 14:00,14.704,67.2,0,33,0,66,56,summer
2007-07-04 15:00,17.108,82.8,0,69,0,64,59,summer
2007-07-04 16:00,13.028,59.2,0,15,0,64,73,summer
2007-07-04 17:00,12.138,53.4,0,0,0,64,64,summer
2007-07-04 18:00,49.7,219.2,473,43,3,63,68,summer
2007-07-04 19:00,151.508,651.6,1063,72,1066,64,64,summer
2007-07-04 20:00,60.64,285.0,229,69,404,61,77,summer
2007-07-04 21:00,24.13,143.6,27,68,0,57,77,summer
2007-07-04 22:00,23.33,138.2,28,67,0,59,72,summer
2007-07-04 23:00,80.242,337.0,1,68,766,59,67,summer
2007-07-05 0:00,20.43,113.2,0,67,0,57,72,summer
2007-07-05 1:00,19.034,102.6,0,66,0,55,77,summer
2007-07-05 2:00,16.576,84.2,0,31,0,55,77,summer
2007-07-05 3:00,14.082,65.8,0,0,0,57,77,summer
2007-07-05 4:00,14.394,68.6,0,0,0,57,77,summer
2007-07-05 5:00,13.932,66.8,0,0,0,57,77,summer
2007-07-05 6:00,13.214,64.4,0,8,0,57,82,summer
2007-07-05 7:00,64.356,288.4,0,73,348,57,82,summer
2007-07-05 8:00,79.896,333.2,0,68,1051,57,88,summer
2007-07-05 9:00,77.792,326.0,0,67,1038,59,82,summer
2007-07-05 10:00,17.254,79.8,0,38,51,63,68,summer
2007-07-05 11:00,10.706,49.4,0,0,0,64,68,summer
2007-07-05 12:00,11.966,55.6,0,0,0,64,64,summer
2007-07-05 13:00,16.864,80.6,0,0,0,64,64,summer
2007-07-05 14:00,15.892,72.8,0,8,0,66,60,summer
2007-07-05 15:00,18.37,87.2,0,74,0,66,52,summer
2007-07-05 16:00,15.416,78.6,0,68,0,66,52,summer
2007-07-05 17:00,15.45,80.8,0,68,0,66,52,summer
2007-07-05 18:00,36.176,163.0,0,64,251,66,56,summer
2007-07-05 19:00,112.918,482.6,940,0,419,61,77,summer
2007-07-05 20:00,120.384,518.6,1025,0,0,59,82,summer
2007-07-05 21:00,99.162,421.0,286,0,0,57,94,summer
2007-07-05 22:00,162.218,675.8,394,0,808,57,94,summer
2007-07-05 23:00,70.808,296.8,277,70,7,57,72,summer
2007-07-06 0:00,30.892,145.8,241,68,0,59,88,summer
2007-07-06 1:00,16.626,87.6,0,68,0,59,94,summer
2007-07-06 2:00,13.904,69.6,0,46,0,59,94,summer
2007-07-06 3:00,10.76,49.4,0,0,0,59,94,summer
2007-07-06 4:00,11.4,52.6,0,0,0,61,88,summer
2007-07-06 5:00,33.802,141.0,0,0,377,61,88,summer
2007-07-06 6:00,28.308,122.2,0,6,281,59,88,summer
2007-07-06 7:00,41.774,190.6,0,73,0,59,82,summer
2007-07-06 8:00,55.496,237.2,0,68,590,59,77,summer
2007-07-06 9:00,33.902,153.8,0,67,296,63,72,summer
2007-07-06 10:00,11.788,55.0,0,19,0,63,68,summer
2007-07-06 11:00,10.584,51.0,0,0,0,64,64,summer
2007-07-06 12:00,10.808,49.6,0,0,0,68,52,summer
2007-07-06 13:00,11.388,51.8,0,0,0,68,49,summer
2007-07-06 14:00,13.702,65.4,0,43,0,72,46,summer
2007-07-06 15:00,15.672,81.4,0,70,0,70,49,summer
2007-07-06 16:00,15.556,81.8,0,67,0,72,43,summer
2007-07-06 17:00,15.376,81.2,0,67,0,70,43,summer
2007-07-06 18:00,68.062,293.8,0,4,669,70,46,summer
2007-07-06 19:00,87.072,377.0,532,416,0,68,49,summer
2007-07-06 20:00,153.402,662.0,1084,7,799,66,49,summer
2007-07-06 21:00,256.334,1082.4,461,1924,993,63,55,summer
2007-07-06 22:00,92.802,396.2,508,513,0,57,67,summer
2007-07-06 23:00,30.114,128.4,0,37,0,59,88,summer
2007-07-07 0:00,151.408,635.0,0,946,352,55,72,summer
2007-07-07 1:00,151.55,639.0,0,1270,1062,55,72,summer
2007-07-07 2:00,36.764,159.2,0,177,265,55,77,summer
2007-07-07 3:00,12.04,54.0,0,36,0,55,77,summer
2007-07-07 4:00,14.048,66.8,0,62,0,57,72,summer
2007-07-07 5:00,14.62,74.4,0,56,0,55,82,summer
2007-07-07 6:00,11.252,52.4,0,10,0,57,77,summer
2007-07-07 7:00,81.266,343.8,0,35,880,57,82,summer
2007-07-07 8:00,90.776,381.4,0,69,1051,59,77,summer
2007-07-07 9:00,68.824,288.0,0,0,916,61,72,summer
2007-07-07 10:00,12.266,55.4,0,0,0,61,68,summer
2007-07-07 11:00,18.496,85.8,0,71,0,63,59,summer
2007-07-07 12:00,18.866,84.4,0,10,0,64,59,summer
2007-07-07 13:00,70.782,302.8,0,0,710,64,64,summer
2007-07-07 14:00,88.162,372.4,0,59,1053,68,52,summer
2007-07-07 15:00,31.44,142.2,0,29,238,70,53,summer
2007-07-07 16:00,14.424,67.2,10,0,0,70,53,summer
2007-07-07 17:00,50.062,216.4,461,39,0,72,50,summer
2007-07-07 18:00,52.426,228.8,526,53,0,70,49,summer
2007-07-07 19:00,33.906,152.8,0,0,152,70,49,summer
2007-07-07 20:00,108.678,454.8,0,57,1059,68,52,summer
2007-07-07 21:00,87.37,367.4,0,68,1046,66,56,summer
2007-07-07 22:00,93.65,390.4,0,0,1049,64,59,summer
2007-07-07 23:00,45.13,195.4,0,0,344,57,67,summer
2007-07-08 0:00,22.412,102.2,0,63,0,61,63,summer
2007-07-08 1:00,20.668,94.4,0,29,0,61,68,summer
2007-07-08 2:00,63.526,265.4,0,0,348,59,72,summer
2007-07-08 3:00,81.532,336.2,0,63,1070,57,77,summer
2007-07-08 4:00,43.496,189.0,0,71,456,59,72,summer
2007-07-08 5:00,16.5,84.4,0,54,0,57,77,summer
2007-07-08 6:00,12.742,58.0,0,0,0,59,77,summer
2007-07-08 7:00,12.95,60.2,0,7,0,61,68,summer
2007-07-08 8:00,17.054,87.6,0,74,0,61,68,summer
2007-07-08 9:00,13.248,61.2,0,2,0,63,59,summer
2007-07-08 10:00,45.226,195.8,0,1,375,66,52,summer
2007-07-08 11:00,95.354,408.2,8,312,772,68,52,summer
2007-07-08 12:00,50.066,214.8,436,79,0,70,49,summer
2007-07-08 13:00,47.426,205.2,497,0,0,68,56,summer
2007-07-08 14:00,54.9,232.4,0,56,608,66,56,summer
2007-07-08 15:00,16.578,80.0,0,38,0,64,64,summer
2007-07-08 16:00,12.678,60.8,0,0,0,64,68,summer
2007-07-08 17:00,125.884,544.8,0,965,688,61,82,summer
2007-07-08 18:00,80.234,352.4,11,821,5,59,88,summer
2007-07-08 19:00,41.178,181.4,407,66,0,59,88,summer
2007-07-08 20:00,39.756,173.2,466,9,0,59,88,summer
2007-07-08 21:00,15.472,75.8,0,48,0,59,88,summer
2007-07-08 22:00,49.868,214.4,0,70,563,57,88,summer
2007-07-08 23:00,110.332,458.8,0,3,392,63,59,summer
2007-07-09 0:00,94.928,391.8,0,0,990,52,94,summer
2007-07-09 1:00,16.486,82.2,0,73,0,52,94,summer
2007-07-09 2:00,13.466,63.8,0,15,0,50,94,summer
2007-07-09 3:00,11.468,52.2,0,0,0,50,94,summer
2007-07-09 4:00,15.51,75.4,0,45,0,50,100,summer
2007-07-09 5:00,13.3,64.0,0,37,0,52,100,summer
2007-07-09 6:00,13.004,60.6,0,0,0,54,94,summer
2007-07-09 7:00,85.398,360.0,0,23,891,55,94,summer
2007-07-09 8:00,72.984,309.6,0,60,895,57,82,summer
2007-07-09 9:00,77.504,320.6,0,0,1041,59,77,summer
2007-07-09 10:00,76.918,318.0,0,0,1044,61,72,summer
2007-07-09 11:00,81.358,339.6,0,70,1043,57,77,summer
2007-07-09 12:00,39.626,172.0,0,12,364,61,77,summer
2007-07-09 13:00,19.236,87.2,0,0,0,64,64,summer
2007-07-09 14:00,15.944,74.4,0,49,0,54,88,summer
2007-07-09 15:00,16.242,75.8,0,37,0,55,88,summer
2007-07-09 16:00,65.164,276.0,0,0,677,63,68,summer
2007-07-09 17:00,14.554,68.2,0,19,0,64,64,summer
2007-07-09 18:00,22.836,106.2,0,71,0,61,68,summer
2007-07-09 19:00,28.792,124.6,0,0,0,57,82,summer
2007-07-09 20:00,42.822,205.2,0,0,104,59,77,summer
2007-07-09 21:00,70.856,298.8,0,64,534,57,88,summer
2007-07-09 22:00,157.206,662.0,461,19,742,55,82,summer
2007-07-09 23:00,114.556,475.2,462,0,1061,54,94,summer
2007-07-10 0:00,78.244,333.2,67,39,700,52,88,summer
2007-07-10 1:00,18.53,91.6,0,43,0,54,88,summer
2007-07-10 2:00,12.86,58.8,0,0,0,54,88,summer
2007-07-10 3:00,13.422,62.6,0,12,0,54,88,summer
2007-07-10 4:00,16.028,80.0,0,63,0,52,94,summer
2007-07-10 5:00,12.6,56.4,0,0,0,52,94,summer
2007-07-10 6:00,12.912,58.2,0,0,3,52,94,summer
2007-07-10 7:00,116.694,492.8,0,70,1046,54,88,summer
2007-07-10 8:00,76.244,315.4,0,7,1061,54,88,summer
2007-07-10 9:00,24.578,107.2,0,0,216,54,88,summer
2007-07-10 10:00,15.522,77.6,0,53,0,54,88,summer
2007-07-10 11:00,12.444,59.4,0,22,0,55,88,summer
2007-07-10 12:00,12.018,56.2,0,0,0,55,88,summer
2007-07-10 13:00,13.646,67.2,0,38,0,55,88,summer
2007-07-10 14:00,14.004,69.6,0,40,0,61,82,summer
2007-07-10 15:00,40.874,172.4,0,0,486,63,68,summer
2007-07-10 16:00,19.986,90.0,0,19,123,61,77,summer
2007-07-10 17:00,15.4,78.0,0,61,0,64,68,summer
2007-07-10 18:00,12.212,57.4,0,2,0,59,94,summer
2007-07-10 19:00,41.312,188.6,0,334,0,63,82,summer
2007-07-10 20:00,36.148,176.2,0,73,0,61,88,summer
2007-07-10 21:00,74.572,326.8,0,111,214,59,88,summer
2007-07-10 22:00,195.17,829.0,0,1153,782,59,88,summer
2007-07-10 23:00,22.904,107.4,0,87,0,52,88,summer
2007-07-11 0:00,13.868,63.2,0,32,0,55,88,summer
2007-07-11 1:00,12.414,57.6,0,13,0,55,88,summer
2007-07-11 2:00,15.552,75.8,0,85,0,55,88,summer
2007-07-11 3:00,12.332,57.2,0,18,0,55,88,summer
2007-07-11 4:00,11.58,53.0,0,10,0,54,94,summer
2007-07-11 5:00,35.328,154.4,0,73,334,54,94,summer
2007-07-11 6:00,45.524,198.2,0,16,331,55,88,summer
2007-07-11 7:00,54.882,230.2,1,0,583,55,88,summer
2007-07-11 8:00,108.058,448.2,491,55,1058,57,88,summer
2007-07-11 9:00,107.542,450.2,523,20,1045,59,82,summer
2007-07-11 10:00,73.558,304.8,0,0,1043,61,77,summer
2007-07-11 11:00,26.23,119.8,0,48,193,64,77,summer
2007-07-11 12:00,13.234,63.6,0,27,0,64,68,summer
2007-07-11 13:00,11.182,51.8,0,0,0,66,60,summer
2007-07-11 14:00,14.448,70.8,0,41,0,70,53,summer
2007-07-11 15:00,13.47,66.0,0,32,0,66,56,summer
2007-07-11 16:00,11.506,54.0,0,0,0,66,56,summer
2007-07-11 17:00,15.914,75.4,0,37,0,68,52,summer
2007-07-11 18:00,34.136,151.2,0,37,326,66,56,summer
2007-07-11 19:00,37.65,163.8,0,0,371,68,56,summer
2007-07-11 20:00,13.686,65.6,0,34,0,64,68,summer
2007-07-11 21:00,14.456,71.2,0,42,0,63,72,summer
2007-07-11 22:00,12.264,56.6,0,0,0,63,72,summer
2007-07-11 23:00,13.538,64.6,0,27,0,55,94,summer
2007-07-12 0:00,30.708,136.8,0,48,137,55,94,summer
2007-07-12 1:00,47.38,197.4,0,0,602,55,88,summer
2007-07-12 2:00,13.636,65.8,0,21,0,55,88,summer
2007-07-12 3:00,13.802,67.6,0,47,0,55,88,summer
2007-07-12 4:00,11.726,55.4,0,0,0,54,88,summer
2007-07-12 5:00,13.238,63.4,0,26,0,54,88,summer
2007-07-12 6:00,14.324,71.8,0,44,0,54,88,summer
2007-07-12 7:00,23.39,109.0,0,0,0,57,82,summer
2007-07-12 8:00,70.002,292.4,0,27,834,57,88,summer
2007-07-12 9:00,45.392,192.0,0,43,523,61,82,summer
2007-07-12 10:00,10.968,51.4,0,0,0,63,77,summer
2007-07-12 11:00,13.08,62.2,0,28,0,64,73,summer
2007-07-12 12:00,14.206,71.0,0,45,0,66,68,summer
2007-07-12 13:00,17.722,86.6,0,0,0,68,68,summer
2007-07-12 14:00,12.564,58.6,0,26,0,66,73,summer
2007-07-12 15:00,14.856,74.6,0,46,0,66,78,summer
2007-07-12 16:00,11.646,53.2,0,0,0,68,73,summer
2007-07-12 17:00,62.866,261.6,0,25,791,70,68,summer
2007-07-12 18:00,52.686,228.8,0,48,487,70,73,summer
2007-07-12 19:00,129.146,556.2,0,515,753,70,73,summer
2007-07-12 20:00,122.988,536.6,459,361,482,68,78,summer
2007-07-12 21:00,171.532,727.6,70,1191,587,68,78,summer
2007-07-12 22:00,124.394,517.8,500,1,1005,68,78,summer
2007-07-12 23:00,27.33,118.6,0,8,218,68,78,summer
2007-07-13 0:00,18.848,92.6,0,73,0,64,88,summer
2007-07-13 1:00,13.01,58.0,0,1,0,64,83,summer
2007-07-13 2:00,13.358,60.0,0,1,0,63,88,summer
2007-07-13 3:00,18.384,90.6,0,74,0,61,94,summer
2007-07-13 4:00,12.768,57.0,0,2,0,61,94,summer
2007-07-13 5:00,13.166,58.6,0,0,0,59,94,summer
2007-07-13 6:00,17.786,85.2,0,73,0,61,94,summer
2007-07-13 7:00,104.22,441.0,0,4,1020,61,94,summer
2007-07-13 8:00,89.55,371.8,0,0,1056,66,83,summer
2007-07-13 9:00,79.56,331.8,0,69,1054,70,78,summer
2007-07-13 10:00,46.74,196.0,0,7,573,72,69,summer
2007-07-13 11:00,12.676,58.8,0,0,0,75,61,summer
2007-07-13 12:00,17.036,85.6,0,66,0,77,61,summer
2007-07-13 13:00,12.284,58.4,0,14,0,79,57,summer
2007-07-13 14:00,13.652,66.0,0,0,0,81,48,summer
2007-07-13 15:00,16.446,82.0,0,60,0,82,45,summer
2007-07-13 16:00,15.052,71.0,0,20,0,84,42,summer
2007-07-13 17:00,12.556,59.2,0,0,0,84,42,summer
2007-07-13 18:00,25.774,132.0,0,55,0,82,42,summer
2007-07-13 19:00,72.06,324.2,0,29,505,82,45,summer
2007-07-13 20:00,49.042,219.2,0,0,219,81,48,summer
2007-07-13 21:00,29.734,141.0,0,48,0,77,54,summer
2007-07-13 22:00,54.954,237.0,0,37,0,73,61,summer
2007-07-13 23:00,35.726,152.2,0,0,0,66,83,summer
2007-07-14 0:00,66.576,275.8,0,38,653,72,64,summer
2007-07-14 1:00,16.386,78.4,0,45,0,70,73,summer
2007-07-14 2:00,11.378,53.8,0,0,0,68,78,summer
2007-07-14 3:00,13.36,65.6,0,32,0,68,78,summer
2007-07-14 4:00,13.866,67.6,0,51,0,66,78,summer
2007-07-14 5:00,11.004,51.8,0,0,0,66,78,summer
2007-07-14 6:00,13.25,64.4,0,26,0,66,78,summer
2007-07-14 7:00,28.66,127.6,0,59,230,66,78,summer
2007-07-14 8:00,37.238,159.6,0,0,433,68,78,summer
2007-07-14 9:00,47.184,207.8,0,15,237,70,73,summer
2007-07-14 10:00,107.482,448.8,433,68,1068,73,69,summer
2007-07-14 11:00,108.716,451.6,476,0,1067,77,61,summer
2007-07-14 12:00,28.15,123.6,0,9,233,79,57,summer
2007-07-14 13:00,23.12,119.8,0,73,0,81,48,summer
2007-07-14 14:00,98.522,426.6,310,854,0,82,51,summer
2007-07-14 15:00,47.434,210.2,420,40,0,82,51,summer
2007-07-14 16:00,79.776,342.6,0,424,571,86,45,summer
2007-07-14 17:00,35.0,164.0,0,58,0,86,43,summer
2007-07-14 18:00,55.232,231.6,0,0,67,86,40,summer
2007-07-14 19:00,225.114,960.6,1786,70,914,84,48,summer
2007-07-14 20:00,55.96,257.0,349,17,0,82,51,summer
2007-07-14 21:00,42.454,185.8,1,0,151,75,69,summer
2007-07-14 22:00,98.722,420.2,0,66,980,72,78,summer
2007-07-14 23:00,23.586,112.6,0,23,0,73,61,summer
2007-07-15 0:00,15.092,71.6,0,0,0,72,78,summer
2007-07-15 1:00,18.244,89.6,0,59,0,68,83,summer
2007-07-15 2:00,16.46,79.8,0,34,0,66,83,summer
2007-07-15 3:00,14.28,66.4,0,0,0,64,88,summer
2007-07-15 4:00,17.336,83.6,0,46,0,64,88,summer
2007-07-15 5:00,16.108,78.2,0,44,0,63,94,summer
2007-07-15 6:00,14.526,67.4,0,0,0,66,88,summer
2007-07-15 7:00,47.302,203.2,0,36,520,66,88,summer
2007-07-15 8:00,35.73,165.0,0,52,0,68,68,summer
2007-07-15 9:00,17.428,80.8,0,0,0,68,64,summer
2007-07-15 10:00,21.676,105.8,0,28,0,75,50,summer
2007-07-15 11:00,19.506,97.2,0,64,0,79,51,summer
2007-07-15 12:00,28.94,125.0,0,0,117,82,42,summer
2007-07-15 13:00,57.638,253.4,0,16,626,86,40,summer
2007-07-15 14:00,89.672,381.8,383,71,744,88,40,summer
2007-07-15 15:00,65.834,289.4,479,5,246,90,36,summer
2007-07-15 16:00,24.202,126.2,0,0,0,90,36,summer
2007-07-15 17:00,0.0,0.0,0,0,0,90,38,summer
2007-07-15 18:00,7.536,32.6,0,24,0,90,36,summer
2007-07-15 19:00,32.542,149.2,0,0,0,88,35,summer
2007-07-15 20:00,57.018,252.6,0,67,167,86,40,summer
2007-07-15 21:00,109.154,457.6,0,31,1061,81,51,summer
2007-07-15 22:00,109.228,453.6,0,0,1048,77,57,summer
2007-07-15 23:00,81.572,340.0,0,55,1056,72,83,summer
2007-07-16 0:00,29.728,131.0,0,39,234,70,73,summer
2007-07-16 1:00,14.498,67.6,0,0,0,70,73,summer
2007-07-16 2:00,15.892,76.8,0,47,0,72,73,summer
2007-07-16 3:00,16.888,83.6,0,49,0,72,78,summer
2007-07-16 4:00,13.036,60.0,0,0,0,70,68,summer
2007-07-16 5:00,16.044,76.4,0,36,0,68,73,summer
2007-07-16 6:00,27.1,129.6,0,60,0,68,78,summer
2007-07-16 7:00,82.504,348.6,0,0,950,68,83,summer
2007-07-16 8:00,75.52,322.8,0,24,990,72,73,summer
2007-07-16 9:00,21.586,104.4,0,66,74,75,65,summer
2007-07-16 10:00,13.974,66.8,0,0,0,77,57,summer
2007-07-16 11:00,14.802,70.6,0,19,0,77,47,summer
2007-07-16 12:00,19.728,98.4,0,69,0,77,47,summer
2007-07-16 13:00,42.974,194.8,375,4,0,77,50,summer
2007-07-16 14:00,41.66,186.6,455,13,28,75,65,summer
2007-07-16 15:00,48.216,212.8,0,71,520,73,57,summer
2007-07-16 16:00,12.332,58.8,0,8,0,70,73,summer
2007-07-16 17:00,23.912,110.6,0,5,0,72,78,summer
2007-07-16 18:00,42.006,196.6,0,73,0,72,78,summer
2007-07-16 19:00,54.606,255.8,0,18,0,66,88,summer
2007-07-16 20:00,74.334,317.2,0,0,603,64,94,summer
2007-07-16 21:00,45.994,201.2,0,67,0,63,88,summer
2007-07-16 22:00,78.618,338.4,0,27,637,61,94,summer
2007-07-16 23:00,27.722,121.8,0,0,140,72,69,summer
2007-07-17 0:00,15.448,74.4,0,57,0,72,69,summer
2007-07-17 1:00,14.578,70.4,0,35,0,59,94,summer
2007-07-17 2:00,11.886,54.4,0,0,0,59,94,summer
2007-07-17 3:00,15.552,78.2,0,47,0,57,100,summer
2007-07-17 4:00,14.02,68.4,0,37,0,57,94,summer
2007-07-17 5:00,12.33,56.6,0,0,0,57,94,summer
2007-07-17 6:00,27.48,129.8,0,47,0,57,94,summer
2007-07-17 7:00,57.412,254.2,12,39,429,59,94,summer
2007-07-17 8:00,120.892,522.0,836,0,988,61,94,summer
2007-07-17 9:00,44.884,199.6,0,42,499,64,83,summer
2007-07-17 10:00,13.818,67.0,0,40,0,66,78,summer
2007-07-17 11:00,12.06,55.8,0,0,0,72,60,summer
2007-07-17 12:00,14.022,70.4,0,43,0,72,57,summer
2007-07-17 13:00,14.512,70.2,0,45,0,75,53,summer
2007-07-17 14:00,11.694,53.2,0,0,0,75,44,summer
2007-07-17 15:00,14.076,69.6,0,37,0,77,41,summer
2007-07-17 16:00,15.016,74.0,0,49,0,77,39,summer
2007-07-17 17:00,11.722,55.2,0,0,0,77,39,summer
2007-07-17 18:00,55.954,242.8,0,34,583,77,41,summer
2007-07-17 19:00,32.064,158.0,0,54,49,75,44,summer
2007-07-17 20:00,39.752,189.8,0,0,0,73,47,summer
2007-07-17 21:00,58.392,261.0,0,31,329,70,53,summer
2007-07-17 22:00,77.85,336.4,0,57,458,64,64,summer
2007-07-17 23:00,14.218,66.4,0,0,0,61,88,summer
2007-07-18 0:00,13.392,63.0,0,26,0,63,72,summer
2007-07-18 1:00,14.794,74.0,0,61,0,64,68,summer
2007-07-18 2:00,11.732,57.0,0,0,0,61,72,summer
2007-07-18 3:00,12.23,57.4,0,22,0,63,72,summer
2007-07-18 4:00,15.156,75.6,0,59,0,59,82,summer
2007-07-18 5:00,10.744,51.4,0,0,0,61,77,summer
2007-07-18 6:00,37.482,172.6,0,25,140,59,82,summer
2007-07-18 7:00,115.902,500.0,0,57,991,61,77,summer
2007-07-18 8:00,126.714,553.6,468,0,968,63,77,summer
2007-07-18 9:00,97.556,426.8,441,25,959,66,68,summer
2007-07-18 10:00,70.778,311.6,0,56,939,70,56,summer
2007-07-18 11:00,12.338,60.8,0,0,17,72,57,summer
2007-07-18 12:00,12.974,63.0,0,27,0,73,47,summer
2007-07-18 13:00,14.574,72.4,0,55,0,77,41,summer
2007-07-18 14:00,11.426,55.0,0,0,0,77,39,summer
2007-07-18 15:00,12.868,62.2,0,28,0,77,39,summer
2007-07-18 16:00,15.078,73.8,0,57,0,77,39,summer
2007-07-18 17:00,14.008,67.2,0,0,0,77,34,summer
2007-07-18 18:00,23.15,115.4,0,28,0,75,38,summer
2007-07-18 19:00,52.846,235.2,0,58,614,75,38,summer
2007-07-18 20:00,11.978,54.8,0,0,0,72,50,summer
2007-07-18 21:00,13.85,68.0,0,26,0,68,52,summer
2007-07-18 22:00,23.328,111.2,0,61,0,68,52,summer
2007-07-18 23:00,12.184,55.0,0,0,0,63,68,summer
2007-07-19 0:00,12.994,64.6,0,23,0,66,68,summer
2007-07-19 1:00,15.388,76.2,0,62,0,64,73,summer
2007-07-19 2:00,11.776,55.8,0,0,0,64,73,summer
2007-07-19 3:00,12.712,61.4,0,22,0,63,72,summer
2007-07-19 4:00,15.662,77.0,0,61,0,63,72,summer
2007-07-19 5:00,36.262,157.2,0,0,403,61,77,summer
2007-07-19 6:00,65.596,288.2,0,25,367,61,77,summer
2007-07-19 7:00,41.126,185.4,0,63,289,64,73,summer
2007-07-19 8:00,53.746,232.6,0,0,707,66,68,summer
2007-07-19 9:00,12.882,64.0,0,19,0,70,60,summer
2007-07-19 10:00,15.442,76.0,0,68,0,72,57,summer
2007-07-19 11:00,11.94,55.8,0,0,0,75,53,summer
2007-07-19 12:00,11.966,59.0,0,14,0,75,50,summer
2007-07-19 13:00,16.22,81.8,0,71,0,77,47,summer
2007-07-19 14:00,11.294,55.2,0,2,0,79,42,summer
2007-07-19 15:00,12.87,60.6,0,11,0,79,47,summer
2007-07-19 16:00,15.654,77.0,0,72,0,79,42,summer
2007-07-19 17:00,22.758,100.8,0,5,135,79,44,summer
2007-07-19 18:00,50.442,220.6,0,9,520,79,47,summer
2007-07-19 19:00,41.464,205.6,0,72,93,77,47,summer
2007-07-19 20:00,90.3,389.2,561,8,616,75,50,summer
2007-07-19 21:00,47.864,208.8,507,8,0,73,57,summer
2007-07-19 22:00,20.356,96.2,0,72,0,72,64,summer
2007-07-19 23:00,31.172,138.2,0,16,0,66,56,summer
2007-07-20 0:00,12.616,56.6,0,0,0,70,73,summer
2007-07-20 1:00,16.854,85.8,0,69,0,68,73,summer
2007-07-20 2:00,12.878,60.6,0,21,0,66,83,summer
2007-07-20 3:00,11.916,53.6,0,0,0,64,88,summer
2007-07-20 4:00,15.764,78.4,0,66,0,64,88,summer
2007-07-20 5:00,52.32,224.2,0,27,650,64,88,summer
2007-07-20 6:00,11.8,55.2,0,0,0,64,94,summer
2007-07-20 7:00,32.726,155.6,0,59,0,64,94,summer
2007-07-20 8:00,16.492,81.4,0,32,0,64,88,summer
2007-07-20 9:00,80.258,344.8,0,0,926,63,88,summer
2007-07-20 10:00,54.628,243.6,0,52,583,66,78,summer
2007-07-20 11:00,20.922,107.4,0,34,0,68,73,summer
2007-07-20 12:00,34.34,156.0,0,0,244,68,68,summer
2007-07-20 13:00,50.384,233.4,0,53,359,70,56,summer
2007-07-20 14:00,24.154,123.6,0,36,0,72,50,summer
2007-07-20 15:00,37.676,178.2,0,359,0,73,47,summer
2007-07-20 16:00,20.096,99.0,0,53,0,73,50,summer
2007-07-20 17:00,62.144,272.0,0,37,607,72,46,summer
2007-07-20 18:00,168.77,748.2,732,1204,0,72,46,summer
2007-07-20 19:00,116.382,509.2,491,143,561,70,46,summer
2007-07-20 20:00,65.036,282.0,0,71,257,66,60,summer
2007-07-20 21:00,84.218,356.6,401,2,405,61,77,summer
2007-07-20 22:00,91.064,385.2,487,56,173,59,82,summer
2007-07-20 23:00,16.984,79.8,0,44,0,72,64,summer
2007-07-21 0:00,11.278,53.4,0,0,0,57,77,summer
2007-07-21 1:00,13.31,64.0,0,43,0,57,77,summer
2007-07-21 2:00,13.216,66.4,0,41,0,55,82,summer
2007-07-21 3:00,11.098,53.4,0,0,0,54,88,summer
2007-07-21 4:00,13.208,64.6,0,46,0,52,94,summer
2007-07-21 5:00,13.452,67.0,0,39,0,54,88,summer
2007-07-21 6:00,25.082,111.0,0,0,232,54,94,summer
2007-07-21 7:00,101.696,439.8,0,45,999,57,82,summer
2007-07-21 8:00,83.376,357.0,0,38,997,59,82,summer
2007-07-21 9:00,42.128,180.2,0,0,499,63,77,summer
2007-07-21 10:00,24.896,134.0,0,46,0,68,56,summer
2007-07-21 11:00,77.632,347.4,0,39,858,68,52,summer
2007-07-21 12:00,50.196,221.4,0,0,506,70,46,summer
2007-07-21 13:00,63.478,283.0,0,45,711,70,43,summer
2007-07-21 14:00,66.976,289.8,0,42,815,72,46,summer
2007-07-21 15:00,16.7,85.6,0,0,0,72,41,summer
2007-07-21 16:00,22.13,120.4,0,41,0,72,41,summer
2007-07-21 17:00,30.7,154.2,0,47,0,72,41,summer
2007-07-21 18:00,90.332,400.6,0,0,155,70,40,summer
2007-07-21 19:00,85.96,366.4,0,0,1006,70,40,summer
2007-07-21 20:00,52.87,226.4,0,0,551,63,63,summer
2007-07-21 21:00,20.266,92.6,0,0,0,63,63,summer
2007-07-21 22:00,19.29,88.8,0,0,0,63,63,summer
2007-07-21 23:00,110.978,472.4,428,0,427,57,82,summer
2007-07-22 0:00,31.628,139.2,121,0,169,59,67,summer
2007-07-22 1:00,39.264,175.6,415,0,0,59,72,summer
2007-07-22 2:00,11.858,55.4,0,0,0,57,77,summer
2007-07-22 3:00,11.214,52.4,0,0,0,55,82,summer
2007-07-22 4:00,11.762,55.0,0,0,0,54,88,summer
2007-07-22 5:00,10.936,52.2,0,0,0,54,88,summer
2007-07-22 6:00,11.142,51.6,0,0,0,54,88,summer
