Datetime,Global_active_power,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2007-03-01 09:00:00,16.492,69.6,0.0,14.0,0.0
2007-03-01 10:00:00,15.104,61.8,0.0,0.0,0.0
2007-03-01 11:00:00,17.894,77.2,0.0,35.0,0.0
2007-03-01 12:00:00,16.522,68.6,0.0,0.0,0.0
2007-03-01 13:00:00,16.182,66.4,0.0,14.0,0.0
2007-03-01 14:00:00,16.772,71.2,0.0,21.0,0.0
2007-03-01 15:00:00,16.544,68.6,0.0,0.0,0.0
2007-03-01 16:00:00,74.624,307.8,0.0,34.0,950.0
2007-03-01 17:00:00,19.132,78.39999999999999,0.0,0.0,60.0
2007-03-01 18:00:00,16.71,71.0,0.0,9.0,0.0
2007-03-01 19:00:00,16.71,71.0,0.0,26.0,0.0
2007-03-01 20:00:00,15.008,60.6,0.0,0.0,0.0
2007-03-01 21:00:00,18.59,80.4,0.0,35.0,0.0
2007-03-01 22:00:00,16.072,68.0,0.0,0.0,0.0
2007-03-01 23:00:00,15.826,70.0,0.0,2.0,0.0
2007-03-02 00:00:00,17.166,74.8,0.0,32.0,0.0
2007-03-02 01:00:00,17.02,71.8,0.0,0.0,0.0
2007-03-02 02:00:00,17.462,75.2,0.0,34.0,0.0
2007-03-02 03:00:00,51.182,210.0,0.0,0.0,599.0
2007-03-02 04:00:00,38.856,161.4,0.0,0.0,378.0
2007-03-02 05:00:00,17.566,76.6,0.0,34.0,0.0
2007-03-02 06:00:00,15.734,64.4,0.0,0.0,0.0
2007-03-02 07:00:00,17.694,77.2,0.0,30.0,0.0
2007-03-02 08:00:00,16.162,68.8,0.0,4.0,0.0
2007-03-02 09:00:00,15.014,60.8,0.0,0.0,0.0
2007-03-02 10:00:00,17.836,75.8,0.0,34.0,0.0
2007-03-02 11:00:00,16.43,68.8,0.0,0.0,0.0
2007-03-02 12:00:00,16.424,68.0,0.0,19.0,0.0
2007-03-02 13:00:00,15.9,65.6,0.0,15.0,0.0
2007-03-02 14:00:00,55.982,231.6,0.0,0.0,657.0
2007-03-02 15:00:00,38.35,160.6,0.0,34.0,335.0
2007-03-02 16:00:00,15.118,61.6,0.0,0.0,0.0
2007-03-02 17:00:00,16.355999999999998,69.2,0.0,11.0,0.0
2007-03-02 18:00:00,16.944,73.2,0.0,23.0,0.0
2007-03-02 19:00:00,15.398,64.2,0.0,0.0,0.0
2007-03-02 20:00:00,17.486,74.6,0.0,35.0,0.0
2007-03-02 21:00:00,16.304,70.39999999999999,0.0,0.0,0.0
2007-03-02 22:00:00,15.54,63.8,0.0,2.0,0.0
2007-03-02 23:00:00,17.764,81.4,0.0,33.0,0.0
2007-03-03 00:00:00,17.508,76.8,0.0,0.0,0.0
2007-03-03 01:00:00,52.772,218.0,0.0,35.0,575.0
2007-03-03 02:00:00,40.138,164.6,0.0,0.0,410.0
2007-03-03 03:00:00,16.88,72.2,0.0,0.0,0.0
2007-03-03 04:00:00,18.766,81.6,0.0,35.0,0.0
2007-03-03 05:00:00,15.436,63.6,0.0,0.0,0.0
2007-03-03 06:00:00,18.68,83.39999999999999,0.0,35.0,0.0
2007-03-03 07:00:00,17.336,75.4,0.0,0.0,0.0
2007-03-03 08:00:00,15.75,67.4,0.0,0.0,0.0
2007-03-03 09:00:00,18.418,80.8,0.0,35.0,0.0
2007-03-03 10:00:00,16.95,73.0,0.0,0.0,0.0
2007-03-03 11:00:00,17.8,76.8,0.0,34.0,0.0
2007-03-03 12:00:00,38.624,161.0,0.0,0.0,370.0
2007-03-03 13:00:00,54.122,223.4,0.0,3.0,615.0
2007-03-03 14:00:00,18.406,81.8,0.0,32.0,0.0
2007-03-03 15:00:00,16.102,67.6,0.0,0.0,0.0
2007-03-03 16:00:00,18.95,83.2,0.0,35.0,0.0
2007-03-03 17:00:00,16.682,71.2,0.0,0.0,0.0
2007-03-03 18:00:00,22.252,94.6,0.0,19.0,0.0
2007-03-03 19:00:00,92.314,391.0,0.0,17.0,0.0
2007-03-03 20:00:00,108.814,456.2,0.0,0.0,880.0
2007-03-03 21:00:00,89.042,369.2,0.0,34.0,1053.0
2007-03-03 22:00:00,58.09,239.6,0.0,0.0,694.0
2007-03-03 23:00:00,19.29,85.2,0.0,33.0,0.0
2007-03-04 00:00:00,15.602,63.6,0.0,2.0,0.0
2007-03-04 01:00:00,15.996,66.6,0.0,0.0,0.0
2007-03-04 02:00:00,19.152,84.8,0.0,35.0,0.0
2007-03-04 03:00:00,15.314,61.8,0.0,0.0,0.0
2007-03-04 04:00:00,18.16,76.8,0.0,34.0,0.0
2007-03-04 05:00:00,17.094,73.2,0.0,0.0,0.0
2007-03-04 06:00:00,40.68,169.2,0.0,5.0,404.0
2007-03-04 07:00:00,40.096,165.6,0.0,29.0,368.0
2007-03-04 08:00:00,17.016,73.2,0.0,0.0,0.0
2007-03-04 09:00:00,18.32,80.0,0.0,35.0,0.0
2007-03-04 10:00:00,16.056,67.4,0.0,0.0,0.0
2007-03-04 11:00:00,17.701999999999998,76.8,0.0,13.0,0.0
2007-03-04 12:00:00,17.648,75.4,0.0,22.0,0.0
2007-03-04 13:00:00,80.572,338.0,0.0,0.0,789.0
2007-03-04 14:00:00,27.428,120.6,0.0,35.0,28.0
2007-03-04 15:00:00,114.208,474.4,0.0,362.0,1073.0
2007-03-04 16:00:00,200.682,842.0,0.0,1622.0,1058.0
2007-03-04 17:00:00,245.23,1038.8,885.0,954.0,1041.0
2007-03-04 18:00:00,246.368,1051.2,4.0,1362.0,1021.0
2007-03-04 19:00:00,325.928,1398.8,585.0,1682.0,1011.0
2007-03-04 20:00:00,245.772,1043.4,2.0,805.0,1021.0
2007-03-04 21:00:00,236.502,1008.2,0.0,1495.0,788.0
2007-03-04 22:00:00,80.1,335.0,0.0,182.0,802.0
2007-03-04 23:00:00,19.074,83.0,0.0,37.0,4.0
2007-03-05 00:00:00,20.796,94.8,0.0,44.0,0.0
2007-03-05 01:00:00,16.918,73.4,0.0,18.0,0.0
2007-03-05 02:00:00,18.262,79.4,0.0,29.0,0.0
2007-03-05 03:00:00,18.516,82.0,0.0,31.0,0.0
2007-03-05 04:00:00,16.798,72.39999999999999,0.0,11.0,0.0
2007-03-05 05:00:00,19.016,84.0,0.0,41.0,0.0
2007-03-05 06:00:00,92.196,381.0,0.0,0.0,823.0
2007-03-05 07:00:00,235.568,1006.0,0.0,1868.0,1034.0
2007-03-05 08:00:00,114.264,478.6,540.0,14.0,1038.0
2007-03-05 09:00:00,113.506,475.0,524.0,57.0,1045.0
2007-03-05 10:00:00,83.046,343.8,0.0,29.0,1059.0
2007-03-05 11:00:00,81.972,337.0,0.0,15.0,1069.0
2007-03-05 12:00:00,43.292,186.0,0.0,44.0,350.0
2007-03-05 13:00:00,66.326,285.6,0.0,10.0,520.0
2007-03-05 14:00:00,155.838,651.8,0.0,1355.0,759.0
2007-03-05 15:00:00,99.81,432.6,0.0,1341.0,0.0
2007-03-05 16:00:00,150.482,647.2,1192.0,649.0,0.0
2007-03-05 17:00:00,162.678,684.2,3.0,2329.0,0.0
2007-03-05 18:00:00,201.392,861.2,407.0,773.0,504.0
2007-03-05 19:00:00,338.694,1447.0,1415.0,1536.0,140.0
2007-03-05 20:00:00,252.326,1078.2,628.0,1709.0,0.0
2007-03-05 21:00:00,210.69,889.8,473.0,163.0,734.0
2007-03-05 22:00:00,130.774,546.6,545.0,23.0,951.0
2007-03-05 23:00:00,17.172,72.4,0.0,20.0,0.0
2007-03-06 00:00:00,17.374,73.4,0.0,11.0,0.0
2007-03-06 01:00:00,16.61,69.4,0.0,28.0,0.0
2007-03-06 02:00:00,17.178,75.0,0.0,0.0,0.0
2007-03-06 03:00:00,16.99,71.8,0.0,38.0,0.0
2007-03-06 04:00:00,16.201999999999998,66.0,0.0,0.0,0.0
2007-03-06 05:00:00,17.16,74.8,0.0,38.0,0.0
2007-03-06 06:00:00,96.258,402.6,0.0,0.0,577.0
2007-03-06 07:00:00,151.41,631.0,0.0,48.0,1052.0
2007-03-06 08:00:00,74.19800000000001,314.4,0.0,90.0,680.0
2007-03-06 09:00:00,51.9,228.0,0.0,87.0,0.0
2007-03-06 10:00:00,51.382,225.8,0.0,85.0,0.0
2007-03-06 11:00:00,41.95,191.2,0.0,86.0,0.0
2007-03-06 12:00:00,27.57,130.0,0.0,85.0,0.0
2007-03-06 13:00:00,59.264,252.4,0.0,85.0,566.0
2007-03-06 14:00:00,24.02,107.4,0.0,84.0,0.0
2007-03-06 15:00:00,22.824,101.6,0.0,84.0,0.0
2007-03-06 16:00:00,24.624,113.2,0.0,84.0,0.0
2007-03-06 17:00:00,23.978,100.8,0.0,23.0,0.0
2007-03-06 18:00:00,43.224,185.6,0.0,89.0,0.0
2007-03-06 19:00:00,114.832,487.0,0.0,81.0,549.0
2007-03-06 20:00:00,160.594,680.8,0.0,474.0,523.0
2007-03-06 21:00:00,104.53,437.6,0.0,116.0,441.0
2007-03-06 22:00:00,29.382,125.0,0.0,24.0,0.0
2007-03-06 23:00:00,43.046,177.0,0.0,0.0,312.0
2007-03-07 00:00:00,40.022,167.4,0.0,38.0,277.0
2007-03-07 01:00:00,15.72,65.4,0.0,0.0,0.0
2007-03-07 02:00:00,18.406,80.0,0.0,39.0,0.0
2007-03-07 03:00:00,16.058,66.8,0.0,0.0,0.0
2007-03-07 04:00:00,16.194,66.4,0.0,20.0,0.0
2007-03-07 05:00:00,17.95,79.60000000000001,0.0,17.0,0.0
2007-03-07 06:00:00,106.876,443.2,0.0,0.0,753.0
2007-03-07 07:00:00,106.756,444.6,0.0,38.0,1056.0
2007-03-07 08:00:00,130.09199999999998,548.2,532.0,0.0,1034.0
2007-03-07 09:00:00,128.694,542.8,544.0,37.0,1032.0
2007-03-07 10:00:00,84.83,352.40000000000003,0.0,0.0,1048.0
2007-03-07 11:00:00,101.66,424.2,0.0,9.0,1066.0
2007-03-07 12:00:00,106.398,449.8,0.0,27.0,1062.0
2007-03-07 13:00:00,85.19,351.8,0.0,0.0,1071.0
2007-03-07 14:00:00,85.35199999999999,349.0,0.0,36.0,1087.0
2007-03-07 15:00:00,81.56,333.2,0.0,0.0,1079.0
2007-03-07 16:00:00,84.316,350.8,0.0,592.0,460.0
2007-03-07 17:00:00,21.272,90.0,0.0,57.0,0.0
2007-03-07 18:00:00,152.544,648.8,0.0,1226.0,129.0
2007-03-07 19:00:00,291.154,1244.4,0.0,1920.0,1010.0
2007-03-07 20:00:00,261.906,1121.4,0.0,447.0,1018.0
2007-03-07 21:00:00,194.132,817.2,0.0,89.0,1039.0
2007-03-07 22:00:00,167.508,694.0,0.0,84.0,1058.0
2007-03-07 23:00:00,60.616,255.0,0.0,85.0,234.0
2007-03-08 00:00:00,21.726,96.8,0.0,84.0,0.0
2007-03-08 01:00:00,21.744,92.6,0.0,83.0,0.0
2007-03-08 02:00:00,42.44,178.2,0.0,56.0,365.0
2007-03-08 03:00:00,37.632,157.0,0.0,46.0,317.0
2007-03-08 04:00:00,22.872,103.4,0.0,89.0,0.0
2007-03-08 05:00:00,21.318,94.2,0.0,86.0,0.0
2007-03-08 06:00:00,38.842,165.2,0.0,85.0,0.0
2007-03-08 07:00:00,143.42,600.1999999999999,6.0,84.0,1026.0
2007-03-08 08:00:00,132.748,557.6,798.0,81.0,1044.0
2007-03-08 09:00:00,61.05,258.0,269.0,22.0,458.0
2007-03-08 10:00:00,22.786,102.4,0.0,93.0,0.0
2007-03-08 11:00:00,21.514,97.6,0.0,86.0,0.0
2007-03-08 12:00:00,22.412,101.4,0.0,86.0,0.0
2007-03-08 13:00:00,21.362,97.4,0.0,84.0,0.0
2007-03-08 14:00:00,21.478,98.4,0.0,83.0,0.0
2007-03-08 15:00:00,23.404,109.8,0.0,26.0,0.0
2007-03-08 16:00:00,27.634,116.8,0.0,0.0,139.0
2007-03-08 17:00:00,51.172,216.0,0.0,37.0,512.0
2007-03-08 18:00:00,36.464,162.4,80.0,5.0,0.0
2007-03-08 19:00:00,211.566,911.8,1025.0,548.0,0.0
2007-03-08 20:00:00,200.92,852.4,2.0,1086.0,531.0
2007-03-08 21:00:00,194.036,818.0,0.0,463.0,1040.0
2007-03-08 22:00:00,138.146,576.6,0.0,35.0,1047.0
2007-03-08 23:00:00,35.446,153.6,0.0,37.0,176.0
2007-03-09 00:00:00,16.63,71.6,0.0,0.0,0.0
2007-03-09 01:00:00,18.822,81.39999999999999,0.0,35.0,0.0
2007-03-09 02:00:00,17.816,76.0,0.0,0.0,0.0
2007-03-09 03:00:00,17.456,77.0,0.0,20.0,0.0
2007-03-09 04:00:00,18.11,78.0,0.0,15.0,0.0
2007-03-09 05:00:00,16.006,68.8,0.0,0.0,0.0
2007-03-09 06:00:00,48.726,215.6,0.0,35.0,166.0
2007-03-09 07:00:00,116.55,490.2,1.0,0.0,939.0
2007-03-09 08:00:00,121.014,509.4,583.0,34.0,1041.0
2007-03-09 09:00:00,129.978,546.4,509.0,0.0,1044.0
2007-03-09 10:00:00,112.578,476.0,0.0,27.0,1040.0
2007-03-09 11:00:00,105.89,444.2,0.0,8.0,1044.0
2007-03-09 12:00:00,84.414,349.4,0.0,2.0,1060.0
2007-03-09 13:00:00,85.548,354.2,0.0,32.0,1063.0
2007-03-09 14:00:00,51.692,214.2,0.0,0.0,552.0
2007-03-09 15:00:00,23.552,105.4,0.0,35.0,0.0
2007-03-09 16:00:00,21.97,98.2,0.0,0.0,0.0
2007-03-09 17:00:00,19.512,86.0,0.0,34.0,0.0
2007-03-09 18:00:00,20.1,88.2,0.0,0.0,0.0
2007-03-09 19:00:00,58.948,249.4,0.0,12.0,0.0
2007-03-09 20:00:00,22.006,92.4,0.0,22.0,0.0
2007-03-09 21:00:00,27.216,113.2,0.0,0.0,48.0
2007-03-09 22:00:00,61.396,250.8,0.0,34.0,634.0
2007-03-09 23:00:00,56.682,237.0,0.0,0.0,0.0
2007-03-10 00:00:00,20.008,89.6,0.0,34.0,0.0
2007-03-10 01:00:00,18.028,78.6,0.0,0.0,0.0
2007-03-10 02:00:00,17.676,78.6,0.0,20.0,0.0
2007-03-10 03:00:00,59.378,247.6,0.0,13.0,691.0
2007-03-10 04:00:00,16.638,72.2,0.0,0.0,0.0
2007-03-10 05:00:00,18.838,82.2,0.0,33.0,0.0
2007-03-10 06:00:00,16.942,72.0,0.0,0.0,0.0
2007-03-10 07:00:00,38.03,166.8,0.0,33.0,0.0
2007-03-10 08:00:00,72.258,308.0,4.0,281.0,499.0
2007-03-10 09:00:00,128.812,539.4,704.0,48.0,1049.0
2007-03-10 10:00:00,186.736,795.0,1446.0,152.0,1029.0
2007-03-10 11:00:00,141.806,608.0,522.0,148.0,1047.0
2007-03-10 12:00:00,108.968,467.0,28.0,35.0,1058.0
2007-03-10 13:00:00,103.316,435.6,11.0,0.0,1069.0
2007-03-10 14:00:00,130.498,549.0,0.0,578.0,1065.0
2007-03-10 15:00:00,184.402,787.6,0.0,1266.0,1045.0
2007-03-10 16:00:00,133.348,575.0,0.0,991.0,178.0
2007-03-10 17:00:00,132.516,566.0,0.0,1495.0,0.0
2007-03-10 18:00:00,59.844,257.4,0.0,223.0,0.0
2007-03-10 19:00:00,186.072,804.2,0.0,2.0,439.0
2007-03-10 20:00:00,130.288,548.6,4.0,35.0,399.0
2007-03-10 21:00:00,200.21,841.4,835.0,0.0,723.0
2007-03-10 22:00:00,205.048,866.8,576.0,35.0,155.0
2007-03-10 23:00:00,175.052,735.8,0.0,0.0,533.0
2007-03-11 00:00:00,146.876,616.0,0.0,34.0,0.0
2007-03-11 01:00:00,143.038,595.8,0.0,0.0,0.0
2007-03-11 02:00:00,144.34,594.6,0.0,29.0,0.0
2007-03-11 03:00:00,145.89,597.6,0.0,4.0,0.0
2007-03-11 04:00:00,144.982,594.0,0.0,8.0,0.0
2007-03-11 05:00:00,145.904,600.0,0.0,25.0,0.0
2007-03-11 06:00:00,182.052,753.2,0.0,0.0,0.0
2007-03-11 07:00:00,202.056,839.2,0.0,34.0,556.0
2007-03-11 08:00:00,144.508,598.4,0.0,0.0,0.0
2007-03-11 09:00:00,155.164,647.6,0.0,33.0,0.0
2007-03-11 10:00:00,82.19,347.2,0.0,0.0,365.0
2007-03-11 11:00:00,46.42,202.6,0.0,18.0,242.0
2007-03-11 12:00:00,104.488,450.6,752.0,16.0,269.0
2007-03-11 13:00:00,198.46,850.4,885.0,326.0,1033.0
2007-03-11 14:00:00,92.994,385.0,0.0,36.0,1081.0
2007-03-11 15:00:00,151.378,633.6,441.0,872.0,789.0
2007-03-11 16:00:00,98.178,419.0,578.0,533.0,0.0
2007-03-11 17:00:00,115.022,488.6,0.0,1024.0,195.0
2007-03-11 18:00:00,170.362,714.2,185.0,324.0,1055.0
2007-03-11 19:00:00,277.89,1183.6,1412.0,33.0,1025.0
2007-03-11 20:00:00,207.078,877.8,557.0,36.0,1035.0
2007-03-11 21:00:00,170.998,713.6,0.0,0.0,1047.0
2007-03-11 22:00:00,151.24,628.0,0.0,35.0,808.0
2007-03-11 23:00:00,59.128,244.4,0.0,0.0,0.0
2007-03-12 00:00:00,18.464,81.8,0.0,35.0,0.0
2007-03-12 01:00:00,17.490000000000002,77.8,0.0,0.0,0.0
2007-03-12 02:00:00,18.494,80.6,0.0,30.0,0.0
2007-03-12 03:00:00,17.154,73.8,0.0,4.0,0.0
2007-03-12 04:00:00,17.39,75.39999999999999,0.0,9.0,0.0
2007-03-12 05:00:00,17.12,73.8,0.0,25.0,0.0
2007-03-12 06:00:00,50.398,208.4,0.0,0.0,545.0
2007-03-12 07:00:00,109.34,458.8,6.0,33.0,788.0
2007-03-12 08:00:00,132.962,560.0,833.0,0.0,1040.0
2007-03-12 09:00:00,130.616,554.4,563.0,33.0,1022.0
2007-03-12 10:00:00,113.212,480.8,1.0,0.0,1033.0
2007-03-12 11:00:00,115.828,493.0,0.0,15.0,1039.0
2007-03-12 12:00:00,98.81,422.0,0.0,19.0,791.0
2007-03-12 13:00:00,59.870000000000005,272.0,0.0,0.0,0.0
2007-03-12 14:00:00,70.406,301.8,0.0,35.0,0.0
2007-03-12 15:00:00,58.922,247.6,0.0,0.0,0.0
2007-03-12 16:00:00,75.694,310.2,0.0,34.0,772.0
2007-03-12 17:00:00,89.472,368.0,0.0,0.0,1064.0
2007-03-12 18:00:00,83.79,347.8,0.0,30.0,1049.0
2007-03-12 19:00:00,198.686,848.4,0.0,548.0,1012.0
2007-03-12 20:00:00,139.894,582.4,0.0,23.0,895.0
2007-03-12 21:00:00,159.824,671.0,0.0,1292.0,163.0
2007-03-12 22:00:00,132.714,556.2,0.0,637.0,1059.0
2007-03-12 23:00:00,24.118,103.0,0.0,39.0,81.0
2007-03-13 00:00:00,18.492,80.2,0.0,47.0,0.0
2007-03-13 01:00:00,18.15,79.8,0.0,10.0,0.0
2007-03-13 02:00:00,17.814,76.8,0.0,38.0,0.0
2007-03-13 03:00:00,18.0,79.0,0.0,20.0,0.0
2007-03-13 04:00:00,17.318,75.39999999999999,0.0,20.0,0.0
2007-03-13 05:00:00,18.364,80.2,0.0,32.0,0.0
2007-03-13 06:00:00,71.17399999999999,301.2,0.0,0.0,296.0
2007-03-13 07:00:00,93.786,389.2,0.0,35.0,1068.0
2007-03-13 08:00:00,80.634,332.4,0.0,0.0,1056.0
2007-03-13 09:00:00,43.134,182.2,0.0,35.0,404.0
2007-03-13 10:00:00,16.94,72.6,0.0,0.0,0.0
2007-03-13 11:00:00,19.032,84.0,0.0,29.0,0.0
2007-03-13 12:00:00,17.498,76.6,0.0,6.0,0.0
2007-03-13 13:00:00,16.81,74.6,0.0,8.0,0.0
2007-03-13 14:00:00,19.966,89.6,0.0,27.0,0.0
2007-03-13 15:00:00,16.372,69.8,0.0,0.0,0.0
2007-03-13 16:00:00,20.05,89.2,0.0,35.0,0.0
2007-03-13 17:00:00,58.264,243.4,0.0,0.0,668.0
2007-03-13 18:00:00,104.3,436.4,123.0,63.0,1058.0
2007-03-13 19:00:00,207.31,895.4,648.0,1568.0,49.0
2007-03-13 20:00:00,126.952,542.2,579.0,813.0,0.0
2007-03-13 21:00:00,38.852,165.0,0.0,38.0,0.0
2007-03-13 22:00:00,119.262,499.6,0.0,488.0,0.0
2007-03-13 23:00:00,111.67,465.4,0.0,547.0,724.0
2007-03-14 00:00:00,25.124,112.0,0.0,76.0,0.0
2007-03-14 01:00:00,21.26,93.6,0.0,9.0,0.0
2007-03-14 02:00:00,22.972,102.4,0.0,48.0,0.0
2007-03-14 03:00:00,22.16,97.2,0.0,10.0,0.0
2007-03-14 04:00:00,22.358,100.2,0.0,47.0,0.0
2007-03-14 05:00:00,20.84,93.6,0.0,10.0,0.0
2007-03-14 06:00:00,110.892,465.0,0.0,26.0,653.0
2007-03-14 07:00:00,95.884,396.2,0.0,15.0,1066.0
2007-03-14 08:00:00,83.63,346.0,0.0,4.0,1058.0
2007-03-14 09:00:00,80.45400000000001,333.8,0.0,30.0,1042.0
2007-03-14 10:00:00,54.294,229.8,0.0,0.0,530.0
2007-03-14 11:00:00,58.786,246.0,0.0,34.0,633.0
2007-03-14 12:00:00,114.9,481.4,0.0,0.0,1072.0
2007-03-14 13:00:00,89.9,369.4,15.0,34.0,1080.0
2007-03-14 14:00:00,56.094,233.8,538.0,0.0,77.0
2007-03-14 15:00:00,52.04,219.8,546.0,32.0,0.0
2007-03-14 16:00:00,18.096,76.39999999999999,0.0,3.0,0.0
2007-03-14 17:00:00,23.886,104.0,0.0,14.0,0.0
2007-03-14 18:00:00,36.81,158.4,0.0,20.0,0.0
2007-03-14 19:00:00,222.388,955.8,870.0,0.0,0.0
2007-03-14 20:00:00,169.876,724.8000000000001,463.0,34.0,137.0
2007-03-14 21:00:00,217.468,924.8,460.0,0.0,1019.0
2007-03-14 22:00:00,98.712,413.2,297.0,34.0,240.0
2007-03-14 23:00:00,74.54,307.6,296.0,0.0,0.0
2007-03-15 00:00:00,34.972,147.8,0.0,34.0,0.0
2007-03-15 01:00:00,16.352,68.8,0.0,0.0,0.0
2007-03-15 02:00:00,18.234,78.2,0.0,22.0,0.0
2007-03-15 03:00:00,17.156,72.6,0.0,12.0,0.0
2007-03-15 04:00:00,46.114,191.6,0.0,0.0,483.0
2007-03-15 05:00:00,20.828,88.4,0.0,34.0,58.0
2007-03-15 06:00:00,103.892,430.8,0.0,0.0,647.0
2007-03-15 07:00:00,126.15,528.8,0.0,35.0,1054.0
2007-03-15 08:00:00,80.952,335.40000000000003,0.0,0.0,1048.0
2007-03-15 09:00:00,73.446,308.2,0.0,34.0,757.0
2007-03-15 10:00:00,107.438,452.6,0.0,428.0,1040.0
2007-03-15 11:00:00,88.338,371.6,0.0,24.0,1040.0
2007-03-15 12:00:00,27.94,128.6,0.0,11.0,17.0
2007-03-15 13:00:00,24.542,111.0,0.0,5.0,0.0
2007-03-15 14:00:00,47.896,212.4,0.0,363.0,0.0
2007-03-15 15:00:00,159.956,669.2,0.0,1797.0,456.0
2007-03-15 16:00:00,53.062,230.0,0.0,282.0,235.0
2007-03-15 17:00:00,33.958,150.4,0.0,37.0,13.0
2007-03-15 18:00:00,125.816,531.2,0.0,48.0,1046.0
2007-03-15 19:00:00,214.576,916.2,0.0,10.0,1006.0
2007-03-15 20:00:00,200.898,841.8,0.0,47.0,1042.0
2007-03-15 21:00:00,144.684,603.6,0.0,4.0,709.0
2007-03-15 22:00:00,72.58200000000001,301.8,0.0,36.0,385.0
2007-03-15 23:00:00,45.032,182.4,0.0,0.0,0.0
2007-03-16 00:00:00,47.218,195.0,0.0,26.0,0.0
2007-03-16 01:00:00,43.796,179.6,0.0,8.0,0.0
2007-03-16 02:00:00,46.33,187.8,0.0,8.0,0.0
2007-03-16 03:00:00,46.316,189.0,0.0,27.0,0.0
2007-03-16 04:00:00,44.912,182.4,0.0,0.0,0.0
2007-03-16 05:00:00,46.298,190.2,0.0,34.0,0.0
2007-03-16 06:00:00,78.26,322.0,0.0,0.0,542.0
2007-03-16 07:00:00,58.196,245.8,0.0,34.0,26.0
2007-03-16 08:00:00,117.276,494.4,511.0,0.0,1043.0
2007-03-16 09:00:00,120.914,512.6,70.0,599.0,1026.0
2007-03-16 10:00:00,83.372,352.4,525.0,29.0,551.0
2007-03-16 11:00:00,16.732,73.2,0.0,6.0,0.0
2007-03-16 12:00:00,19.394,88.2,0.0,30.0,0.0
2007-03-16 13:00:00,16.848,71.0,0.0,0.0,0.0
2007-03-16 14:00:00,19.662,87.8,0.0,36.0,0.0
2007-03-16 15:00:00,16.832,71.8,0.0,0.0,0.0
2007-03-16 16:00:00,19.498,85.2,0.0,36.0,0.0
2007-03-16 17:00:00,51.188,213.8,0.0,0.0,0.0
2007-03-16 18:00:00,206.078,883.0,0.0,921.0,609.0
2007-03-16 19:00:00,226.894,977.6,0.0,1969.0,0.0
2007-03-16 20:00:00,104.322,449.0,0.0,762.0,0.0
2007-03-16 21:00:00,91.642,385.6,0.0,44.0,569.0
2007-03-16 22:00:00,113.992,477.4,0.0,0.0,1004.0
2007-03-16 23:00:00,66.084,274.2,0.0,35.0,0.0
2007-03-17 00:00:00,30.84,130.2,0.0,0.0,0.0
2007-03-17 01:00:00,18.006,77.2,0.0,36.0,0.0
2007-03-17 02:00:00,16.572,71.39999999999999,0.0,0.0,0.0
2007-03-17 03:00:00,17.358,75.8,0.0,30.0,0.0
2007-03-17 04:00:00,16.25,71.0,0.0,5.0,0.0
2007-03-17 05:00:00,16.958,72.2,0.0,12.0,0.0
2007-03-17 06:00:00,38.04,159.8,0.0,22.0,339.0
2007-03-17 07:00:00,76.20400000000001,317.6,0.0,0.0,259.0
2007-03-17 08:00:00,106.984,448.6,0.0,35.0,306.0
2007-03-17 09:00:00,83.836,354.2,0.0,0.0,1020.0
2007-03-17 10:00:00,102.19,433.6,0.0,34.0,1016.0
2007-03-17 11:00:00,82.958,347.6,0.0,0.0,1036.0
2007-03-17 12:00:00,91.644,389.6,0.0,35.0,873.0
2007-03-17 13:00:00,105.016,441.2,497.0,0.0,677.0
2007-03-17 14:00:00,89.51,371.8,70.0,15.0,1055.0
2007-03-17 15:00:00,115.66,486.2,549.0,20.0,1034.0
2007-03-17 16:00:00,51.088,214.6,0.0,0.0,311.0
2007-03-17 17:00:00,158.23,672.8,1065.0,34.0,583.0
2007-03-17 18:00:00,126.458,532.6,27.0,0.0,1026.0
2007-03-17 19:00:00,149.026,636.6,0.0,35.0,223.0
2007-03-17 20:00:00,247.79,1051.8,0.0,0.0,652.0
2007-03-17 21:00:00,202.858,852.2,0.0,31.0,1037.0
2007-03-17 22:00:00,66.882,277.4,0.0,4.0,828.0
2007-03-17 23:00:00,17.732,76.39999999999999,0.0,11.0,0.0
2007-03-18 00:00:00,18.92,82.8,0.0,24.0,0.0
2007-03-18 01:00:00,16.556,70.8,0.0,0.0,0.0
2007-03-18 02:00:00,19.868,89.0,0.0,35.0,0.0
2007-03-18 03:00:00,17.968,76.8,0.0,0.0,0.0
2007-03-18 04:00:00,19.054,86.2,0.0,36.0,0.0
2007-03-18 05:00:00,30.58,132.6,0.0,0.0,0.0
2007-03-18 06:00:00,101.934,423.2,0.0,23.0,578.0
2007-03-18 07:00:00,180.168,757.8,833.0,506.0,0.0
2007-03-18 08:00:00,185.902,785.0,597.0,1062.0,45.0
2007-03-18 09:00:00,197.552,830.4,0.0,1709.0,1065.0
2007-03-18 10:00:00,214.902,919.0,1492.0,714.0,756.0
2007-03-18 11:00:00,140.16,611.2,275.0,1301.0,213.0
2007-03-18 12:00:00,115.48,486.4,33.0,24.0,1042.0
2007-03-18 13:00:00,71.474,304.8,536.0,53.0,28.0
2007-03-18 14:00:00,58.594,251.2,549.0,21.0,0.0
2007-03-18 15:00:00,25.79,116.6,0.0,24.0,0.0
